Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Included / Australia,Price / Australia,Compare At Price / Australia,Included / International,Price / International,Compare At Price / International,Status
indya-cinnamon-200g,INDYA CINNAMON 200G,,VC Fruit Market,Grocery Non GST,,,True,Title,Default Title,,,,,'1,0.0,shopify,100.0,deny,manual,,,True,True,,https://cdn.shopify.com/s/files/1/0852/7367/4026/files/INDYACINNAMON200G.png?v=1708234440,1.0,,False,,,,,,,,,,,,,,,kg,,,True,,,True,,,draft
indya-chana-dal,INDYA CHANA DAL,,VC Fruit Market,,,,True,Title,Default Title,,,,,'1,0.0,shopify,100.0,deny,manual,4.99,,True,True,,https://cdn.shopify.com/s/files/1/0852/7367/4026/files/INDYACHANADAL.png?v=1708234416,1.0,,False,,,,,,,,,,,,,,,kg,,,True,,,True,,,active
indya-boondi-400g,INDYA BOONDI 400G,,VC Fruit Market,,,,True,Title,Default Title,,,,,'1,0.0,shopify,100.0,deny,manual,4.99,,True,True,,https://cdn.shopify.com/s/files/1/0852/7367/4026/files/INDYABOONDI400G.png?v=1708234397,1.0,,False,,,,,,,,,,,,,,,kg,,,True,,,True,,,active
indya-besan-fine,INDYA BESAN FINE,,VC Fruit Market,,,,True,Title,Default Title,,,,,'1,0.0,shopify,100.0,deny,manual,4.49,,True,True,,https://cdn.shopify.com/s/files/1/0852/7367/4026/files/INDYABESANFINE.png?v=1708234376,1.0,,False,,,,,,,,,,,,,,,kg,,,True,,,True,,,active
indomie-noodles,INDOMIE NOODLES,,VC Fruit Market,Grocery Non GST,,,True,Title,Default Title,,,,,'1,0.0,shopify,100.0,deny,manual,,,True,True,,https://cdn.shopify.com/s/files/1/0852/7367/4026/files/INDOMIENOODLES.png?v=1708234353,1.0,,False,,,,,,,,,,,,,,,kg,,,True,,,True,,,draft
india-khaas-xl-1kg,INDIA KHAAS XL 1KG,,VC Fruit Market,Grocery Non GST,,,True,Title,Default Title,,,,,'1,0.0,shopify,100.0,deny,manual,,,True,True,,https://cdn.shopify.com/s/files/1/0852/7367/4026/files/INDIAKHAASXL1KG.png?v=1708234331,1.0,,False,,,,,,,,,,,,,,,kg,,,True,,,True,,,draft
hot-murku,HOT MURKU,,VC Fruit Market,Grocery Non GST,,,True,Title,Default Title,,,,,'1,0.0,shopify,100.0,deny,manual,,,True,True,,https://cdn.shopify.com/s/files/1/0852/7367/4026/files/HOTMURKU.png?v=1708234294,1.0,,False,,,,,,,,,,,,,,,kg,,,True,,,True,,,draft
honey-australian-1kg,HONEY AUSTRALIAN 1KG,,VC Fruit Market,,,,True,Title,Default Title,,,,,'1,0.0,shopify,100.0,deny,manual,12.99,,True,True,,https://cdn.shopify.com/s/files/1/0852/7367/4026/files/HONEYAUSTRALIAN1KG.png?v=1708234274,1.0,,False,,,,,,,,,,,,,,,kg,,,True,,,True,,,active
honey-500gm,HONEY 500GM,,VC Fruit Market,,,,True,Title,Default Title,,,,,'1,0.0,shopify,100.0,deny,manual,6.99,,True,True,,https://cdn.shopify.com/s/files/1/0852/7367/4026/files/HONEY500GM.png?v=1708234233,1.0,,False,,,,,,,,,,,,,,,kg,,,True,,,True,,,active
hokkien-noodles-1kg,HOKKIEN NOODLES 1KG,,VC Fruit Market,,,,True,Title,Default Title,,,,,'1,0.0,shopify,100.0,deny,manual,6.99,,True,True,,https://cdn.shopify.com/s/files/1/0852/7367/4026/files/HOKKIENNOODLES1KG.png?v=1708234149,1.0,,False,,,,,,,,,,,,,,,kg,,,True,,,True,,,active
herbal-tea,HERBAL TEA,,VC Fruit Market,Grocery Non GST,,,True,Title,Default Title,,,,,'1,0.0,shopify,100.0,deny,manual,,,True,True,,https://cdn.shopify.com/s/files/1/0852/7367/4026/files/HERBALTEA.png?v=1708233775,1.0,,False,,,,,,,,,,,,,,,kg,,,True,,,True,,,draft
haldiram-gulab-jamun,HALDIRAM GULAB JAMUN,,VC Fruit Market,Grocery Non GST,,,True,Title,Default Title,,,,,'1,0.0,shopify,100.0,deny,manual,,,True,True,,https://cdn.shopify.com/s/files/1/0852/7367/4026/files/HALDIRAMGULABJAMUN.png?v=1708233751,1.0,,False,,,,,,,,,,,,,,,kg,,,True,,,True,,,draft
haldiram-garlic-naan,HALDIRAM GARLIC NAAN,,VC Fruit Market,Grocery Non GST,,,True,Title,Default Title,,,,,'1,0.0,shopify,100.0,deny,manual,,,True,True,,https://cdn.shopify.com/s/files/1/0852/7367/4026/files/HALDIRAMGARLICNAAN.png?v=1708233731,1.0,,False,,,,,,,,,,,,,,,kg,,,True,,,True,,,draft
gujarati-chavana,GUJARATI CHAVANA,,VC Fruit Market,Grocery Non GST,,,True,Title,Default Title,,,,,'1,0.0,shopify,100.0,deny,manual,,,True,True,,https://cdn.shopify.com/s/files/1/0852/7367/4026/files/GUJARATICHAVANA.png?v=1708233698,1.0,,False,,,,,,,,,,,,,,,kg,,,True,,,True,,,draft
grocery,GROCERY,,VC Fruit Market,Grocery Non GST,,,True,Title,Default Title,,,,,'1,0.0,shopify,100.0,deny,manual,,,True,True,,https://cdn.shopify.com/s/files/1/0852/7367/4026/files/GROCERY.png?v=1708233614,1.0,,False,,,,,,,,,,,,,,,kg,,,True,,,True,,,draft
grewal-besan-1kg,GREWAL BESAN 1KG,,VC Fruit Market,Grocery Non GST,,,True,Title,Default Title,,,,,'1,0.0,shopify,100.0,deny,manual,,,True,True,,https://cdn.shopify.com/s/files/1/0852/7367/4026/files/GREWALBESAN1KG.png?v=1708233492,1.0,,False,,,,,,,,,,,,,,,kg,,,True,,,True,,,draft
gp-turmeric-500g,GP TURMERIC 500G,,VC Fruit Market,Grocery Non GST,,,True,Title,Default Title,,,,,'1,0.0,shopify,100.0,deny,manual,,,True,True,,https://cdn.shopify.com/s/files/1/0852/7367/4026/files/GPTURMERIC500G.png?v=1708233290,1.0,,False,,,,,,,,,,,,,,,kg,,,True,,,True,,,draft
gp-tamrind-chutney,GP TAMRIND CHUTNEY,,VC Fruit Market,Grocery Non GST,,,True,Title,Default Title,,,,,'1,0.0,shopify,100.0,deny,manual,,,True,True,,https://cdn.shopify.com/s/files/1/0852/7367/4026/files/GPTAMRINDCHUTNEY.png?v=1708233273,1.0,,False,,,,,,,,,,,,,,,kg,,,True,,,True,,,draft
gp-sunflower-oil,GP SUNFLOWER OIL,,VC Fruit Market,Grocery Non GST,,,True,Title,Default Title,,,,,'1,0.0,shopify,100.0,deny,manual,,,True,True,,https://cdn.shopify.com/s/files/1/0852/7367/4026/files/GPSUNFLOWEROIL.png?v=1708233248,1.0,,False,,,,,,,,,,,,,,,kg,,,True,,,True,,,draft
gp-star-anise,GP STAR ANISE,,VC Fruit Market,Grocery Non GST,,,True,Title,Default Title,,,,,'1,0.0,shopify,100.0,deny,manual,,,True,True,,https://cdn.shopify.com/s/files/1/0852/7367/4026/files/GPSTARANISE.png?v=1708233219,1.0,,False,,,,,,,,,,,,,,,kg,,,True,,,True,,,draft
gp-sabudana,GP SABUDANA,,VC Fruit Market,Grocery Non GST,,,True,Title,Default Title,,,,,'1,0.0,shopify,100.0,deny,manual,,,True,True,,https://cdn.shopify.com/s/files/1/0852/7367/4026/files/GPSABUDANA.png?v=1708233196,1.0,,False,,,,,,,,,,,,,,,kg,,,True,,,True,,,draft
gp-rock-salt,GP ROCK SALT,,VC Fruit Market,Grocery Non GST,,,True,Title,Default Title,,,,,'1,0.0,shopify,100.0,deny,manual,,,True,True,,https://cdn.shopify.com/s/files/1/0852/7367/4026/files/GPROCKSALT.png?v=1708233149,1.0,,False,,,,,,,,,,,,,,,kg,,,True,,,True,,,draft
gp-red-lentils,GP RED LENTILS,,VC Fruit Market,,,,True,Title,Default Title,,,,,'1,0.0,shopify,100.0,deny,manual,4.99,,True,True,,https://cdn.shopify.com/s/files/1/0852/7367/4026/files/GPREDLENTILS.png?v=1708233109,1.0,,False,,,,,,,,,,,,,,,kg,,,True,,,True,,,active
gp-red-chilli-500g,GP RED CHILLI 500G,,VC Fruit Market,Grocery Non GST,,,True,Title,Default Title,,,,,'1,0.0,shopify,100.0,deny,manual,,,True,True,,https://cdn.shopify.com/s/files/1/0852/7367/4026/files/GPREDCHILLI500G.png?v=1708233062,1.0,,False,,,,,,,,,,,,,,,kg,,,True,,,True,,,draft
gp-pearl-barley,GP PEARL BARLEY,,VC Fruit Market,Grocery Non GST,,,True,Title,Default Title,,,,,'1,0.0,shopify,100.0,deny,manual,,,True,True,,https://cdn.shopify.com/s/files/1/0852/7367/4026/files/GPPEARLBARLEY.png?v=1708233007,1.0,,False,,,,,,,,,,,,,,,kg,,,True,,,True,,,draft
gp-peanut-ladoo,GP PEANUT LADOO,,VC Fruit Market,Grocery Non GST,,,True,Title,Default Title,,,,,'1,0.0,shopify,100.0,deny,manual,,,True,True,,https://cdn.shopify.com/s/files/1/0852/7367/4026/files/GPPEANUTLADOO.png?v=1708232984,1.0,,False,,,,,,,,,,,,,,,kg,,,True,,,True,,,draft
gp-peanut-chikki,GP PEANUT CHIKKI,,VC Fruit Market,Grocery Non GST,,,True,Title,Default Title,,,,,'1,0.0,shopify,100.0,deny,manual,,,True,True,,https://cdn.shopify.com/s/files/1/0852/7367/4026/files/GPPEANUTCHIKKI.png?v=1708232960,1.0,,False,,,,,,,,,,,,,,,kg,,,True,,,True,,,draft
gp-mustard-seed-yellow,GP MUSTARD SEED YELLOW,,VC Fruit Market,Grocery Non GST,,,True,Title,Default Title,,,,,'1,0.0,shopify,100.0,deny,manual,,,True,True,,https://cdn.shopify.com/s/files/1/0852/7367/4026/files/GPMUSTARDSEEDYELLOW.png?v=1708232938,1.0,,False,,,,,,,,,,,,,,,kg,,,True,,,True,,,draft
gp-mint-chutney,GP MINT CHUTNEY,,VC Fruit Market,Grocery Non GST,,,True,Title,Default Title,,,,,'1,0.0,shopify,100.0,deny,manual,,,True,True,,https://cdn.shopify.com/s/files/1/0852/7367/4026/files/GPMINTCHUTNEY.png?v=1708232913,1.0,,False,,,,,,,,,,,,,,,kg,,,True,,,True,,,draft
gp-lima-beans,GP LIMA BEANS,,VC Fruit Market,Grocery Non GST,,,True,Title,Default Title,,,,,'1,0.0,shopify,100.0,deny,manual,,,True,True,,https://cdn.shopify.com/s/files/1/0852/7367/4026/files/GPLIMABEANS.png?v=1708232885,1.0,,False,,,,,,,,,,,,,,,kg,,,True,,,True,,,draft
gp-lentils,GP LENTILS,,VC Fruit Market,Grocery Non GST,,,True,Title,Default Title,,,,,'1,0.0,shopify,100.0,deny,manual,,,True,True,,,,,False,,,,,,,,,,,,,,,kg,,,True,,,True,,,draft
gp-kabuli-chickpeas,GP KABULI CHICKPEAS,,VC Fruit Market,,,,True,Title,Default Title,,,,,'1,0.0,shopify,100.0,deny,manual,4.99,,True,True,,,,,False,,,,,,,,,,,,,,,kg,,,True,,,True,,,active
gp-green-lentils,GP GREEN LENTILS,,VC Fruit Market,,,,True,Title,Default Title,,,,,'1,0.0,shopify,100.0,deny,manual,4.99,,True,True,,https://cdn.shopify.com/s/files/1/0852/7367/4026/files/GPGREENLENTILS.png?v=1708232865,1.0,,False,,,,,,,,,,,,,,,kg,,,True,,,True,,,active
gp-great-northern-beans,GP GREAT NORTHERN BEANS,,VC Fruit Market,,,,True,Title,Default Title,,,,,'1,0.0,shopify,100.0,deny,manual,5.99,,True,True,,https://cdn.shopify.com/s/files/1/0852/7367/4026/files/GPGREATNORTHERNBEANS.png?v=1708232841,1.0,,False,,,,,,,,,,,,,,,kg,,,True,,,True,,,active
gp-garam-masala-200g,GP GARAM MASALA 200G,,VC Fruit Market,Grocery Non GST,,,True,Title,Default Title,,,,,'1,0.0,shopify,100.0,deny,manual,,,True,True,,https://cdn.shopify.com/s/files/1/0852/7367/4026/files/GPGARAMMASALA200G.png?v=1708232813,1.0,,False,,,,,,,,,,,,,,,kg,,,True,,,True,,,draft
gp-fenugreek-seeds,GP FENUGREEK SEEDS,,VC Fruit Market,Grocery Non GST,,,True,Title,Default Title,,,,,'1,0.0,shopify,100.0,deny,manual,,,True,True,,https://cdn.shopify.com/s/files/1/0852/7367/4026/files/GPFENUGREEKSEEDS.png?v=1708232769,1.0,,False,,,,,,,,,,,,,,,kg,,,True,,,True,,,draft
gp-dill-seeds,GP DILL SEEDS,,VC Fruit Market,Grocery Non GST,,,True,Title,Default Title,,,,,'1,0.0,shopify,100.0,deny,manual,,,True,True,,https://cdn.shopify.com/s/files/1/0852/7367/4026/files/GPDILLSEEDS.png?v=1708232748,1.0,,False,,,,,,,,,,,,,,,kg,,,True,,,True,,,draft
gp-desi-chickpeas,GP DESI CHICKPEAS,,VC Fruit Market,,,,True,Title,Default Title,,,,,'1,0.0,shopify,100.0,deny,manual,4.99,,True,True,,https://cdn.shopify.com/s/files/1/0852/7367/4026/files/GPDESICHICKPEAS.png?v=1708232648,1.0,,False,,,,,,,,,,,,,,,kg,,,True,,,True,,,active
gp-cumin-500g,GP CUMIN 500G,,VC Fruit Market,Grocery Non GST,,,True,Title,Default Title,,,,,'1,0.0,shopify,100.0,deny,manual,,,True,True,,https://cdn.shopify.com/s/files/1/0852/7367/4026/files/GPCUMIN500G.png?v=1708232618,1.0,,False,,,,,,,,,,,,,,,kg,,,True,,,True,,,draft
gp-cracked-wheat,GP CRACKED WHEAT,,VC Fruit Market,Grocery Non GST,,,True,Title,Default Title,,,,,'1,0.0,shopify,100.0,deny,manual,,,True,True,,https://cdn.shopify.com/s/files/1/0852/7367/4026/files/GPCRACKEDWHEAT.png?v=1708232507,1.0,,False,,,,,,,,,,,,,,,kg,,,True,,,True,,,draft
gp-chilli-powder,GP CHILLI POWDER,,VC Fruit Market,Grocery Non GST,,,True,Title,Default Title,,,,,'1,0.0,shopify,100.0,deny,manual,,,True,True,,https://cdn.shopify.com/s/files/1/0852/7367/4026/files/GPCHILLIPOWDER.png?v=1708232434,1.0,,False,,,,,,,,,,,,,,,kg,,,True,,,True,,,draft
gp-chilli-flakes,GP CHILLI FLAKES,,VC Fruit Market,Grocery Non GST,,,True,Title,Default Title,,,,,'1,0.0,shopify,100.0,deny,manual,,,True,True,,https://cdn.shopify.com/s/files/1/0852/7367/4026/files/GPCHILLIFLAKES.png?v=1708232410,1.0,,False,,,,,,,,,,,,,,,kg,,,True,,,True,,,draft
gp-chickpea-flour,GP CHICKPEA FLOUR,,VC Fruit Market,,,,True,Title,Default Title,,,,,'1,0.0,shopify,100.0,deny,manual,3.99,,True,True,,https://cdn.shopify.com/s/files/1/0852/7367/4026/files/GPCHICKPEAFLOUR.png?v=1708232378,1.0,,False,,,,,,,,,,,,,,,kg,,,True,,,True,,,active
gp-cardamom-50g,GP CARDAMOM 50G,,VC Fruit Market,Grocery Non GST,,,True,Title,Default Title,,,,,'1,0.0,shopify,100.0,deny,manual,,,True,True,,https://cdn.shopify.com/s/files/1/0852/7367/4026/files/GPCARDAMOM50G.png?v=1708232344,1.0,,False,,,,,,,,,,,,,,,kg,,,True,,,True,,,draft
gp-black-eye-beans-1kg,GP BLACK EYE BEANS 1KG,,VC Fruit Market,,,,True,Title,Default Title,,,,,'1,0.0,shopify,100.0,deny,manual,6.49,,True,True,,https://cdn.shopify.com/s/files/1/0852/7367/4026/files/GPBLACKEYEBEANS_6e31ef07-f4bf-4f4b-b242-4706fbdffccc.png?v=1708232288,1.0,,False,,,,,,,,,,,,,,,kg,,,True,,,True,,,active
gp-black-eye-beans,GP BLACK EYE BEANS,,VC Fruit Market,Grocery Non GST,,,True,Title,Default Title,,,,,'1,0.0,shopify,100.0,deny,manual,,,True,True,,https://cdn.shopify.com/s/files/1/0852/7367/4026/files/GPBLACKEYEBEANS.png?v=1708232272,1.0,,False,,,,,,,,,,,,,,,kg,,,True,,,True,,,draft
gp-black-cardamon,GP BLACK CARDAMON,,VC Fruit Market,Grocery Non GST,,,True,Title,Default Title,,,,,'1,0.0,shopify,100.0,deny,manual,,,True,True,,https://cdn.shopify.com/s/files/1/0852/7367/4026/files/GPBLACKCARDAMON.png?v=1708232253,1.0,,False,,,,,,,,,,,,,,,kg,,,True,,,True,,,draft
gp-beans,GP BEANS,,VC Fruit Market,Grocery Non GST,,,True,Title,Default Title,,,,,'1,0.0,shopify,100.0,deny,manual,,,True,True,,https://cdn.shopify.com/s/files/1/0852/7367/4026/files/GPBEANS.png?v=1708232228,1.0,,False,,,,,,,,,,,,,,,kg,,,True,,,True,,,draft
gp-bay-leaves,GP BAY LEAVES,,VC Fruit Market,Grocery Non GST,,,True,Title,Default Title,,,,,'1,0.0,shopify,100.0,deny,manual,,,True,True,,https://cdn.shopify.com/s/files/1/0852/7367/4026/files/GPBAYLEAVES.png?v=1708232205,1.0,,False,,,,,,,,,,,,,,,kg,,,True,,,True,,,draft
gopal-sakkarpara,GOPAL SAKKARPARA,,VC Fruit Market,Grocery Non GST,,,True,Title,Default Title,,,,,'1,0.0,shopify,100.0,deny,manual,,,True,True,,https://cdn.shopify.com/s/files/1/0852/7367/4026/files/GOPALSAKKARPARA.png?v=1708232180,1.0,,False,,,,,,,,,,,,,,,kg,,,True,,,True,,,draft
golden-choice-lychee,GOLDEN CHOICE LYCHEE,,VC Fruit Market,Grocery Non GST,,,True,Title,Default Title,,,,,'1,0.0,shopify,100.0,deny,manual,,,True,True,,https://cdn.shopify.com/s/files/1/0852/7367/4026/files/GOLDENCHOICELYCHEE.png?v=1708232159,1.0,,False,,,,,,,,,,,,,,,kg,,,True,,,True,,,draft
golden-choice-baby-corn,GOLDEN CHOICE BABY CORN,,VC Fruit Market,Grocery Non GST,,,True,Title,Default Title,,,,,'1,0.0,shopify,100.0,deny,manual,,,True,True,,https://cdn.shopify.com/s/files/1/0852/7367/4026/files/GOLDENCHOICEBABYCORN.png?v=1708232141,1.0,,False,,,,,,,,,,,,,,,kg,,,True,,,True,,,draft
gina-vege-oil,GINA VEGE OIL,,VC Fruit Market,Grocery Non GST,,,True,Title,Default Title,,,,,'1,0.0,shopify,100.0,deny,manual,,,True,True,,https://cdn.shopify.com/s/files/1/0852/7367/4026/files/GINAVEGEOIL.png?v=1708231968,1.0,,False,,,,,,,,,,,,,,,kg,,,True,,,True,,,draft
gina-canola-oil,GINA CANOLA OIL,,VC Fruit Market,Grocery Non GST,,,True,Title,Default Title,,,,,'1,0.0,shopify,100.0,deny,manual,,,True,True,,https://cdn.shopify.com/s/files/1/0852/7367/4026/files/GINACANOLAOIL.png?v=1708231950,1.0,,False,,,,,,,,,,,,,,,kg,,,True,,,True,,,draft
gf-sauerkraut-850g,GF SAUERKRAUT 850G,,VC Fruit Market,,,,True,Title,Default Title,,,,,'1,0.0,shopify,100.0,deny,manual,4.99,,True,True,,https://cdn.shopify.com/s/files/1/0852/7367/4026/files/GFSAUERKRAUT850G.png?v=1708231906,1.0,,False,,,,,,,,,,,,,,,kg,,,True,,,True,,,active
garlic-naan-12pk,GARLIC NAAN 12PK,,VC Fruit Market,Grocery Non GST,,,True,Title,Default Title,,,,,'1,0.0,shopify,100.0,deny,manual,,,True,True,,https://cdn.shopify.com/s/files/1/0852/7367/4026/files/GARLICNAAN12PK.png?v=1708231840,1.0,,False,,,,,,,,,,,,,,,kg,,,True,,,True,,,draft
garden-red-cabbage-850g,GARDEN RED CABBAGE 850G,,VC Fruit Market,,,,True,Title,Default Title,,,,,'1,0.0,shopify,100.0,deny,manual,4.99,,True,True,,https://cdn.shopify.com/s/files/1/0852/7367/4026/files/GARDENREDCABBAGE850G.png?v=1708231767,1.0,,False,,,,,,,,,,,,,,,kg,,,True,,,True,,,active
fudge-chocolate,FUDGE CHOCOLATE,,VC Fruit Market,Grocery Non GST,,,True,Title,Default Title,,,,,'1,0.0,shopify,100.0,deny,manual,,,True,True,,,,,False,,,,,,,,,,,,,,,kg,,,True,,,True,,,draft
fudge-caramel,FUDGE CARAMEL,,VC Fruit Market,Grocery Non GST,,,True,Title,Default Title,,,,,'1,0.0,shopify,100.0,deny,manual,,,True,True,,https://cdn.shopify.com/s/files/1/0852/7367/4026/files/FUDGECARAMEL.png?v=1708231745,1.0,,False,,,,,,,,,,,,,,,kg,,,True,,,True,,,draft
fudge,FUDGE,,VC Fruit Market,Grocery Non GST,,,True,Title,Default Title,,,,,'1,0.0,shopify,100.0,deny,manual,,,True,True,,https://cdn.shopify.com/s/files/1/0852/7367/4026/files/FUDGE.png?v=1708231720,1.0,,False,,,,,,,,,,,,,,,kg,,,True,,,True,,,draft
fryums-200g,FRYUMS 200G,,VC Fruit Market,,,,True,Title,Default Title,,,,,'1,0.0,shopify,100.0,deny,manual,2.99,,True,True,,https://cdn.shopify.com/s/files/1/0852/7367/4026/files/FRYUMS200G.png?v=1708231695,1.0,,False,,,,,,,,,,,,,,,kg,,,True,,,True,,,active
frozen-cassava,FROZEN CASSAVA,,VC Fruit Market,,,,True,Title,Default Title,,,,,'1,0.0,shopify,100.0,deny,manual,6.99,,True,True,,https://cdn.shopify.com/s/files/1/0852/7367/4026/files/FROZENCASSAVA.png?v=1708176761,1.0,,False,,,,,,,,,,,,,,,kg,,,True,,,True,,,active
fresh-ravioli,FRESH RAVIOLI,,VC Fruit Market,Grocery Non GST,,,True,Title,Default Title,,,,,'1,0.0,shopify,100.0,deny,manual,,,True,True,,https://cdn.shopify.com/s/files/1/0852/7367/4026/files/FRESHRAVIOLI.png?v=1708176712,1.0,,False,,,,,,,,,,,,,,,kg,,,True,,,True,,,draft
fragata-jalapenos,FRAGATA JALAPENOS,,VC Fruit Market,,,,True,Title,Default Title,,,,,'1,0.0,shopify,100.0,deny,manual,2.99,,True,True,,https://cdn.shopify.com/s/files/1/0852/7367/4026/files/FRAGATAJALAPENOS.png?v=1708176211,1.0,,False,,,,,,,,,,,,,,,kg,,,True,,,True,,,active
fragata-garlic-cloves,FRAGATA GARLIC CLOVES,,VC Fruit Market,,,,True,Title,Default Title,,,,,'1,0.0,shopify,100.0,deny,manual,3.5,,True,True,,https://cdn.shopify.com/s/files/1/0852/7367/4026/files/FRAGATAGARLICCLOVES.png?v=1708176184,1.0,,False,,,,,,,,,,,,,,,kg,,,True,,,True,,,active
food-joy-cup-jelly,FOOD JOY CUP JELLY,,VC Fruit Market,,,,True,Title,Default Title,,,,,'1,0.0,shopify,100.0,deny,manual,4.99,,True,True,,https://cdn.shopify.com/s/files/1/0852/7367/4026/files/FOODJOYCUPJELLY.png?v=1708176166,1.0,,False,,,,,,,,,,,,,,,kg,,,True,,,True,,,active
flakey-paratha-25-pc,FLAKEY PARATHA 25 PC,,VC Fruit Market,Grocery Non GST,,,True,Title,Default Title,,,,,'1,0.0,shopify,100.0,deny,manual,,,True,True,,https://cdn.shopify.com/s/files/1/0852/7367/4026/files/FLAKEYPARATHA25PC.png?v=1708176034,1.0,,False,,,,,,,,,,,,,,,kg,,,True,,,True,,,draft
fish-sauce-squid,FISH SAUCE SQUID,,VC Fruit Market,Grocery Non GST,,,True,Title,Default Title,,,,,'1,0.0,shopify,100.0,deny,manual,,,True,True,,https://cdn.shopify.com/s/files/1/0852/7367/4026/files/FISHSAUCESQUID.png?v=1708176015,1.0,,False,,,,,,,,,,,,,,,kg,,,True,,,True,,,draft
fish-cocktails-1kg,FISH COCKTAILS 1KG,,VC Fruit Market,,,,True,Title,Default Title,,,,,'1,0.0,shopify,100.0,deny,manual,18.99,,True,True,,https://cdn.shopify.com/s/files/1/0852/7367/4026/files/FISHCOCKTAILS1KG.png?v=1708175998,1.0,,False,,,,,,,,,,,,,,,kg,,,True,,,True,,,active
finest-horseradish,FINEST HORSERADISH,,VC Fruit Market,,,,True,Title,Default Title,,,,,'1,0.0,shopify,100.0,deny,manual,6.5,,True,True,,https://cdn.shopify.com/s/files/1/0852/7367/4026/files/FINESTHORSERADISH.png?v=1708175976,1.0,,False,,,,,,,,,,,,,,,kg,,,True,,,True,,,active
farali-chevda,FARALI CHEVDA,,VC Fruit Market,Grocery Non GST,,,True,Title,Default Title,,,,,'1,0.0,shopify,100.0,deny,manual,,,True,True,,https://cdn.shopify.com/s/files/1/0852/7367/4026/files/FARALICHEVDA.png?v=1708175710,1.0,,False,,,,,,,,,,,,,,,kg,,,True,,,True,,,draft
fantastic-noodles,FANTASTIC NOODLES,,VC Fruit Market,Grocery Non GST,,,True,Title,Default Title,,,,,'1,0.0,shopify,100.0,deny,manual,,,True,True,,https://cdn.shopify.com/s/files/1/0852/7367/4026/files/FANTASTICNOODLES.png?v=1708175687,1.0,,False,,,,,,,,,,,,,,,kg,,,True,,,True,,,draft
fanta,FANTA,,VC Fruit Market,,,,True,Title,Default Title,,,,,'1,0.0,shopify,100.0,deny,manual,2.0,,True,True,,https://cdn.shopify.com/s/files/1/0852/7367/4026/files/FANTA.png?v=1708175668,1.0,,False,,,,,,,,,,,,,,,kg,,,True,,,True,,,active
extra-virgin-olive-oil-1lt,EXTRA VIRGIN OLIVE OIL 1LT,,VC Fruit Market,Grocery Non GST,,,True,Title,Default Title,,,,,'1,0.0,shopify,100.0,deny,manual,$17.99 ,,True,True,,https://cdn.shopify.com/s/files/1/0852/7367/4026/files/EXTRAVIRGINOLIVEOIL1LT.png?v=1708175616,1.0,,False,,,,,,,,,,,,,,,kg,,,True,,,True,,,draft
everest-masala,EVEREST MASALA,,VC Fruit Market,Grocery Non GST,,,True,Title,Default Title,,,,,'1,0.0,shopify,100.0,deny,manual,,,True,True,,https://cdn.shopify.com/s/files/1/0852/7367/4026/files/EVERESTMASALA.png?v=1708175594,1.0,,False,,,,,,,,,,,,,,,kg,,,True,,,True,,,draft
everest-king-masala,EVEREST KING MASALA,,VC Fruit Market,Grocery Non GST,,,True,Title,Default Title,,,,,'1,0.0,shopify,100.0,deny,manual,,,True,True,,https://cdn.shopify.com/s/files/1/0852/7367/4026/files/EVERESTKINGMASALA.png?v=1708175577,1.0,,False,,,,,,,,,,,,,,,kg,,,True,,,True,,,draft
euro-spices,EURO SPICES,,VC Fruit Market,Grocery Non GST,,,True,Title,Default Title,,,,,'1,0.0,shopify,100.0,deny,manual,,,True,True,,https://cdn.shopify.com/s/files/1/0852/7367/4026/files/EUROSPICES.png?v=1708175555,1.0,,False,,,,,,,,,,,,,,,kg,,,True,,,True,,,draft
eggs-quail,EGGS QUAIL,,VC Fruit Market,,,,True,Title,Default Title,,,,,'1,0.0,shopify,100.0,deny,manual,4.49,,True,True,,https://cdn.shopify.com/s/files/1/0852/7367/4026/files/EGGSQUAIL.png?v=1708175438,1.0,,False,,,,,,,,,,,,,,,kg,,,True,,,True,,,active
eggs-organic,EGGS ORGANIC,,VC Fruit Market,,,,True,Title,Default Title,,,,,'1,0.0,shopify,100.0,deny,manual,9.6,,True,True,,https://cdn.shopify.com/s/files/1/0852/7367/4026/files/EGGSORGANIC.png?v=1708175413,1.0,,False,,,,,,,,,,,,,,,kg,,,True,,,True,,,active
eggs-from-farm,EGGS FROM FARM,,VC Fruit Market,,,,True,Title,Default Title,,,,,'1,0.0,shopify,100.0,deny,manual,12.0,,True,True,,https://cdn.shopify.com/s/files/1/0852/7367/4026/files/EGGSFROMFARM.png?v=1708175394,1.0,,False,,,,,,,,,,,,,,,kg,,,True,,,True,,,active
